,index,Month,Day,Year,Updated,Hour,Variable
134,3,November,22,2024,,7:00 am,Secured Overnight Financing Rate Data
135,4,November,22,2024,,8:00 am,Federal Funds Data
136,5,November,22,2024,,8:00 am,Overnight Bank Funding Rate Data
137,6,November,22,2024,,9:00 am,Chicago Fed Survey of Economic Conditions
138,7,November,22,2024,,9:00 am,St. Louis Fed Economic News Index
139,8,November,22,2024,,10:00 am,Surveys of Consumers
140,9,November,22,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
141,10,November,22,2024,,12:00 pm,Commercial Paper
142,11,November,22,2024,,2:00 pm,State Unemployment Insurance Weekly Claims Report
143,12,November,22,2024,,3:15 pm,H.15 Selected Interest Rates
144,13,November,22,2024,,3:15 pm,H.8 Assets and Liabilities of Commercial Banks in the United States
145,14,November,22,2024,,3:30 pm,Interest Rate on Reserve Balances
146,15,November,22,2024,,7:00 pm,Coinbase Cryptocurrencies
147,16,November,22,2024,,Unspecified,ICE BofA Indices
148,17,November,22,2024,,Unspecified,Interest Rate Spreads
149,18,November,22,2024,,Unspecified,Economic Policy Uncertainty
150,19,November,22,2024,,Unspecified,Recession Indicators Series
151,20,November,22,2024,,Unspecified,CBOE Market Statistics
152,21,November,22,2024,,Unspecified,Temporary Open Market Operations
153,22,November,22,2024,,Unspecified,Optimal Blue Mortgage Market Indices
154,23,November,22,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
155,24,November,22,2024,,Unspecified,FOMC Press Release
156,25,November,22,2024,,Unspecified,SONIA Interest Rate Benchmark
157,26,November,22,2024,,Unspecified,Dow Jones Averages
158,27,November,22,2024,,Unspecified,Key ECB Interest Rates
159,28,November,22,2024,,Unspecified,NASDAQ
160,29,November,22,2024,,Unspecified,Standard & Poors
161,30,November,22,2024,,Unspecified,Nikkei Indexes
162,1,November,23,2024,,9:00 am,State Coincident Indexes
163,2,November,23,2024,,7:00 pm,Coinbase Cryptocurrencies
164,3,November,23,2024,,Unspecified,FOMC Press Release
0,1,November,24,2024,,7:00 pm,Coinbase Cryptocurrencies
1,2,November,24,2024,,Unspecified,FOMC Press Release
2,1,November,25,2024,,1:00 am,Euro Short Term Rate
3,2,November,25,2024,,7:00 am,SOFR Averages and Index Data
4,3,November,25,2024,,7:00 am,Secured Overnight Financing Rate Data
5,4,November,25,2024,,7:30 am,Chicago Fed National Activity Index
6,5,November,25,2024,,8:00 am,Federal Funds Data
7,6,November,25,2024,,8:00 am,Overnight Bank Funding Rate Data
8,7,November,25,2024,,9:30 am,Texas Manufacturing Outlook Survey
9,8,November,25,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
10,9,November,25,2024,,12:00 pm,Commercial Paper
11,10,November,25,2024,,3:15 pm,H.15 Selected Interest Rates
12,11,November,25,2024,,3:15 pm,H.10 Foreign Exchange Rates
13,12,November,25,2024,,3:15 pm,G.5 Foreign Exchange Rates
14,13,November,25,2024,,3:30 pm,Interest Rate on Reserve Balances
15,14,November,25,2024,,4:00 pm,Gasoline and Diesel Fuel Update
16,15,November,25,2024,,7:00 pm,Coinbase Cryptocurrencies
17,16,November,25,2024,,Unspecified,International Financial Statistics
18,17,November,25,2024,,Unspecified,ICE BofA Indices
19,18,November,25,2024,,Unspecified,Interest Rate Spreads
20,19,November,25,2024,,Unspecified,Economic Policy Uncertainty
21,20,November,25,2024,,Unspecified,Recession Indicators Series
22,21,November,25,2024,,Unspecified,CBOE Market Statistics
23,22,November,25,2024,,Unspecified,Temporary Open Market Operations
24,23,November,25,2024,,Unspecified,Optimal Blue Mortgage Market Indices
25,24,November,25,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
26,25,November,25,2024,,Unspecified,FOMC Press Release
27,26,November,25,2024,,Unspecified,SONIA Interest Rate Benchmark
28,27,November,25,2024,,Unspecified,Dow Jones Averages
29,28,November,25,2024,,Unspecified,Key ECB Interest Rates
30,29,November,25,2024,,Unspecified,NASDAQ
31,30,November,25,2024,,Unspecified,Standard & Poors
32,31,November,25,2024,,Unspecified,Nikkei Indexes
33,1,November,26,2024,,1:00 am,Euro Short Term Rate
34,2,November,26,2024,,7:00 am,Housing Units Authorized By Building Permits
35,3,November,26,2024,,7:00 am,New Residential Construction
36,4,November,26,2024,,7:00 am,SOFR Averages and Index Data
37,5,November,26,2024,,7:00 am,Secured Overnight Financing Rate Data
38,6,November,26,2024,,7:30 am,Nonmanufacturing Business Outlook Survey
39,7,November,26,2024,,8:00 am,S&P CoreLogic Case-Shiller Home Price Indices
40,8,November,26,2024,,8:00 am,Federal Funds Data
41,9,November,26,2024,,8:00 am,Overnight Bank Funding Rate Data
42,10,November,26,2024,,9:00 am,House Price Index
43,11,November,26,2024,,9:00 am,New Residential Sales
44,12,November,26,2024,,9:30 am,Texas Service Sector Outlook Survey
45,13,November,26,2024,,9:30 am,Texas Retail Outlook Survey
46,14,November,26,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
47,15,November,26,2024,,12:00 pm,H.6 Money Stock Measures
48,16,November,26,2024,,12:00 pm,Commercial Paper
49,17,November,26,2024,,3:15 pm,H.15 Selected Interest Rates
50,18,November,26,2024,,3:30 pm,Interest Rate on Reserve Balances
51,19,November,26,2024,,7:00 pm,Coinbase Cryptocurrencies
52,20,November,26,2024,,Unspecified,ICE BofA Indices
53,21,November,26,2024,,Unspecified,Interest Rate Spreads
54,22,November,26,2024,,Unspecified,Economic Policy Uncertainty
55,23,November,26,2024,,Unspecified,Recession Indicators Series
56,24,November,26,2024,,Unspecified,CBOE Market Statistics
57,25,November,26,2024,,Unspecified,Temporary Open Market Operations
58,26,November,26,2024,,Unspecified,Optimal Blue Mortgage Market Indices
59,27,November,26,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
60,28,November,26,2024,,Unspecified,FOMC Press Release
61,29,November,26,2024,,Unspecified,SONIA Interest Rate Benchmark
62,30,November,26,2024,,Unspecified,Dow Jones Averages
63,31,November,26,2024,,Unspecified,Key ECB Interest Rates
64,32,November,26,2024,,Unspecified,Real Money Stock Measures
65,33,November,26,2024,,Unspecified,NASDAQ
66,34,November,26,2024,,Unspecified,Weekly Financial Statements of the Eurosystem
67,35,November,26,2024,,Unspecified,Standard & Poors
68,36,November,26,2024,,Unspecified,Nikkei Indexes
69,37,November,26,2024,,Unspecified,M2 Related Series
70,1,November,27,2024,,1:00 am,Euro Short Term Rate
71,2,November,27,2024,,7:00 am,SOFR Averages and Index Data
72,3,November,27,2024,,7:00 am,Secured Overnight Financing Rate Data
73,4,November,27,2024,,7:30 am,Gross Domestic Product
74,5,November,27,2024,,7:30 am,"Manufacturer's Shipments, Inventories, and Orders (M3) Survey"
75,6,November,27,2024,,7:30 am,Unemployment Insurance Weekly Claims Report
76,7,November,27,2024,,7:30 am,Chicago Fed National Financial Conditions Index
77,8,November,27,2024,,7:30 am,Advance Economic Indicators
78,9,November,27,2024,,8:00 am,Federal Funds Data
79,10,November,27,2024,,8:00 am,Overnight Bank Funding Rate Data
80,11,November,27,2024,,9:00 am,Unemployment in States and Local Areas (all other areas)
81,12,November,27,2024,,9:00 am,Metropolitan Area Employment and Unemployment
82,13,November,27,2024,,9:00 am,Personal Income and Outlays
83,14,November,27,2024,,9:00 am,"Supplemental Estimates, Motor Vehicles"
84,15,November,27,2024,,9:00 am,Weekly Business Formation Statistics
85,16,November,27,2024,,9:00 am,Survey of Business Uncertainty
86,17,November,27,2024,,9:00 am,"Supplemental Estimates, Underlying Detail Tables"
87,18,November,27,2024,,10:00 am,Trimmed Mean PCE Inflation Rate
88,19,November,27,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
89,20,November,27,2024,,10:30 am,GDPNow
90,21,November,27,2024,,10:30 am,Weekly Economic Index (Lewis-Mertens-Stock)
91,22,November,27,2024,,11:00 am,Monthly State Retail Sales
92,23,November,27,2024,,11:00 am,Primary Mortgage Market Survey
93,24,November,27,2024,,12:00 pm,Spot Prices
94,25,November,27,2024,,12:00 pm,Commercial Paper
95,26,November,27,2024,,3:15 pm,H.15 Selected Interest Rates
96,27,November,27,2024,,3:30 pm,Interest Rate on Reserve Balances
97,28,November,27,2024,,7:00 pm,Coinbase Cryptocurrencies
98,29,November,27,2024,,Unspecified,ICE BofA Indices
99,30,November,27,2024,,Unspecified,Interest Rate Spreads
100,31,November,27,2024,,Unspecified,Economic Policy Uncertainty
101,32,November,27,2024,,Unspecified,Recession Indicators Series
102,33,November,27,2024,,Unspecified,Debt to Gross Domestic Product Ratios
103,34,November,27,2024,,Unspecified,CBOE Market Statistics
104,35,November,27,2024,,Unspecified,Temporary Open Market Operations
105,36,November,27,2024,,Unspecified,Optimal Blue Mortgage Market Indices
106,37,November,27,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
107,38,November,27,2024,,Unspecified,FOMC Press Release
108,39,November,27,2024,,Unspecified,Natural Gas Spot and Futures Prices (NYMEX)
109,40,November,27,2024,,Unspecified,Money Velocity
110,41,November,27,2024,,Unspecified,SONIA Interest Rate Benchmark
111,42,November,27,2024,,Unspecified,Dow Jones Averages
112,43,November,27,2024,,Unspecified,Key ECB Interest Rates
113,44,November,27,2024,,Unspecified,NASDAQ
114,45,November,27,2024,,Unspecified,St. Louis Fed Price Pressures Measures
115,46,November,27,2024,,Unspecified,Standard & Poors
116,47,November,27,2024,,Unspecified,Nikkei Indexes
117,48,November,27,2024,,Unspecified,"Supplemental Estimates, Underlying Detail Tables, Spliced Series"
118,1,November,28,2024,,1:00 am,Euro Short Term Rate
119,2,November,28,2024,,9:00 am,St. Louis Fed Financial Stress Index
120,3,November,28,2024,,7:00 pm,Coinbase Cryptocurrencies
121,4,November,28,2024,,Unspecified,ICE BofA Indices
122,5,November,28,2024,,Unspecified,Selected Property Price Series
123,6,November,28,2024,,Unspecified,Economic Policy Uncertainty
124,7,November,28,2024,,Unspecified,Recession Indicators Series
125,8,November,28,2024,,Unspecified,FOMC Press Release
126,9,November,28,2024,,Unspecified,SONIA Interest Rate Benchmark
127,10,November,28,2024,,Unspecified,Key ECB Interest Rates
128,11,November,28,2024,,Unspecified,Nikkei Indexes
129,1,November,29,2024,,1:00 am,Euro Short Term Rate
130,2,November,29,2024,,7:00 am,SOFR Averages and Index Data
131,3,November,29,2024,,7:00 am,Secured Overnight Financing Rate Data
132,4,November,29,2024,,8:00 am,Federal Funds Data
133,5,November,29,2024,,8:00 am,Overnight Bank Funding Rate Data
134,6,November,29,2024,,9:00 am,St. Louis Fed Economic News Index
135,7,November,29,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
136,8,November,29,2024,,12:00 pm,Commercial Paper
137,9,November,29,2024,,2:00 pm,State Unemployment Insurance Weekly Claims Report
138,10,November,29,2024,,3:15 pm,H.15 Selected Interest Rates
139,11,November,29,2024,,3:15 pm,H.8 Assets and Liabilities of Commercial Banks in the United States
140,12,November,29,2024,,3:30 pm,H.4.1 Factors Affecting Reserve Balances
141,13,November,29,2024,,3:30 pm,Interest Rate on Reserve Balances
142,14,November,29,2024,,7:00 pm,Coinbase Cryptocurrencies
143,15,November,29,2024,,Unspecified,ICE BofA Indices
144,16,November,29,2024,,Unspecified,Interest Rate Spreads
145,17,November,29,2024,,Unspecified,Economic Policy Uncertainty
146,18,November,29,2024,,Unspecified,Recession Indicators Series
147,19,November,29,2024,,Unspecified,CBOE Market Statistics
148,20,November,29,2024,,Unspecified,Temporary Open Market Operations
149,21,November,29,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
150,22,November,29,2024,,Unspecified,FOMC Press Release
151,23,November,29,2024,,Unspecified,SONIA Interest Rate Benchmark
152,24,November,29,2024,,Unspecified,Dow Jones Averages
153,25,November,29,2024,,Unspecified,Key ECB Interest Rates
154,26,November,29,2024,,Unspecified,NASDAQ
155,27,November,29,2024,,Unspecified,Standard & Poors
156,28,November,29,2024,,Unspecified,Minimum Wage Rates
157,29,November,29,2024,,Unspecified,Nikkei Indexes
158,30,November,29,2024,,Unspecified,Seasonal Credit Rate
159,1,November,30,2024,,7:00 pm,Coinbase Cryptocurrencies
160,2,November,30,2024,,Unspecified,ICE BofA Indices
161,3,November,30,2024,,Unspecified,FOMC Press Release
0,1,December,01,2024,,7:00 pm,Coinbase Cryptocurrencies
1,2,December,01,2024,,Unspecified,FOMC Press Release
2,3,December,01,2024,,Unspecified,University of Louisville and Oklahoma State University: LoDI National Index
3,1,December,02,2024,,1:00 am,Euro Short Term Rate
4,2,December,02,2024,,7:00 am,SOFR Averages and Index Data
5,3,December,02,2024,,7:00 am,Secured Overnight Financing Rate Data
6,4,December,02,2024,,7:30 am,Brave-Butters-Kelley Indexes
7,5,December,02,2024,,8:00 am,Federal Funds Data
8,6,December,02,2024,,8:00 am,Overnight Bank Funding Rate Data
9,7,December,02,2024,,9:00 am,Construction Spending
10,8,December,02,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
11,9,December,02,2024,,10:30 am,GDPNow
12,10,December,02,2024,,12:00 pm,Commercial Paper
13,11,December,02,2024,,3:15 pm,H.15 Selected Interest Rates
14,12,December,02,2024,,3:15 pm,H.10 Foreign Exchange Rates
15,13,December,02,2024,,3:15 pm,G.5 Foreign Exchange Rates
16,14,December,02,2024,,3:30 pm,Interest Rate on Reserve Balances
17,15,December,02,2024,,4:00 pm,Gasoline and Diesel Fuel Update
18,16,December,02,2024,,7:00 pm,Coinbase Cryptocurrencies
19,17,December,02,2024,,Unspecified,International Financial Statistics
20,18,December,02,2024,,Unspecified,ICE BofA Indices
21,19,December,02,2024,,Unspecified,Interest Rate Spreads
22,20,December,02,2024,,Unspecified,Economic Policy Uncertainty
23,21,December,02,2024,,Unspecified,Recession Indicators Series
24,22,December,02,2024,,Unspecified,CBOE Market Statistics
25,23,December,02,2024,,Unspecified,Temporary Open Market Operations
26,24,December,02,2024,,Unspecified,Financial Soundness Indicators
27,25,December,02,2024,,Unspecified,Optimal Blue Mortgage Market Indices
28,26,December,02,2024,,Unspecified,Quarterly National Accounts
29,27,December,02,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
30,28,December,02,2024,,Unspecified,FOMC Press Release
31,29,December,02,2024,,Unspecified,SONIA Interest Rate Benchmark
32,30,December,02,2024,,Unspecified,Dow Jones Averages
33,31,December,02,2024,,Unspecified,Key ECB Interest Rates
34,32,December,02,2024,,Unspecified,NASDAQ
35,33,December,02,2024,,Unspecified,Summary Measures of the Foreign Exchange Value of the Dollar
36,34,December,02,2024,,Unspecified,Standard & Poors
37,35,December,02,2024,,Unspecified,U.S. Recession Probabilities
38,36,December,02,2024,,Unspecified,Nikkei Indexes
39,37,December,02,2024,,Unspecified,Turkish Foreign Exchange Intervention
40,1,December,03,2024,,1:00 am,Euro Short Term Rate
41,2,December,03,2024,,7:00 am,SOFR Averages and Index Data
42,3,December,03,2024,,7:00 am,Secured Overnight Financing Rate Data
43,4,December,03,2024,,7:30 am,Job Openings and Labor Turnover Survey
44,5,December,03,2024,,8:00 am,Federal Funds Data
45,6,December,03,2024,,8:00 am,Overnight Bank Funding Rate Data
46,7,December,03,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
47,8,December,03,2024,,12:00 pm,Commercial Paper
48,9,December,03,2024,,3:15 pm,H.15 Selected Interest Rates
49,10,December,03,2024,,3:30 pm,Interest Rate on Reserve Balances
50,11,December,03,2024,,5:50 pm,Bank of Japan Accounts
51,12,December,03,2024,,7:00 pm,Coinbase Cryptocurrencies
52,13,December,03,2024,,Unspecified,ICE BofA Indices
53,14,December,03,2024,,Unspecified,Interest Rate Spreads
54,15,December,03,2024,,Unspecified,Economic Policy Uncertainty
55,16,December,03,2024,,Unspecified,Recession Indicators Series
56,17,December,03,2024,,Unspecified,CBOE Market Statistics
57,18,December,03,2024,,Unspecified,Temporary Open Market Operations
58,19,December,03,2024,,Unspecified,Optimal Blue Mortgage Market Indices
59,20,December,03,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
60,21,December,03,2024,,Unspecified,FOMC Press Release
61,22,December,03,2024,,Unspecified,SONIA Interest Rate Benchmark
62,23,December,03,2024,,Unspecified,Dow Jones Averages
63,24,December,03,2024,,Unspecified,Key ECB Interest Rates
64,25,December,03,2024,,Unspecified,NASDAQ
65,26,December,03,2024,,Unspecified,Weekly Financial Statements of the Eurosystem
66,27,December,03,2024,,Unspecified,Standard & Poors
67,28,December,03,2024,,Unspecified,Nikkei Indexes
68,1,December,04,2024,,1:00 am,Euro Short Term Rate
69,2,December,04,2024,,7:00 am,SOFR Averages and Index Data
70,3,December,04,2024,,7:00 am,Secured Overnight Financing Rate Data
71,4,December,04,2024,,7:15 am,ADP National Employment Report
72,5,December,04,2024,,7:30 am,Gross Domestic Product by County and Metropolitan Area
73,6,December,04,2024,,7:30 am,"Manufacturer's Shipments, Inventories, and Orders (M3) Survey"
74,7,December,04,2024,,7:30 am,Chicago Fed National Financial Conditions Index
75,8,December,04,2024,,8:00 am,Federal Funds Data
76,9,December,04,2024,,8:00 am,Overnight Bank Funding Rate Data
77,10,December,04,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
78,11,December,04,2024,,12:00 pm,Spot Prices
79,12,December,04,2024,,12:00 pm,Commercial Paper
80,13,December,04,2024,,3:15 pm,H.15 Selected Interest Rates
81,14,December,04,2024,,3:30 pm,Interest Rate on Reserve Balances
82,15,December,04,2024,,7:00 pm,Coinbase Cryptocurrencies
83,16,December,04,2024,,Unspecified,ICE BofA Indices
84,17,December,04,2024,,Unspecified,Interest Rate Spreads
85,18,December,04,2024,,Unspecified,Economic Policy Uncertainty
86,19,December,04,2024,,Unspecified,Recession Indicators Series
87,20,December,04,2024,,Unspecified,CBOE Market Statistics
88,21,December,04,2024,,Unspecified,Temporary Open Market Operations
89,22,December,04,2024,,Unspecified,Optimal Blue Mortgage Market Indices
90,23,December,04,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
91,24,December,04,2024,,Unspecified,FOMC Press Release
92,25,December,04,2024,,Unspecified,Natural Gas Spot and Futures Prices (NYMEX)
93,26,December,04,2024,,Unspecified,SONIA Interest Rate Benchmark
94,27,December,04,2024,,Unspecified,Dow Jones Averages
95,28,December,04,2024,,Unspecified,Key ECB Interest Rates
96,29,December,04,2024,,Unspecified,NASDAQ
97,30,December,04,2024,,Unspecified,Standard & Poors
98,31,December,04,2024,,Unspecified,Nikkei Indexes
99,1,December,05,2024,,1:00 am,Euro Short Term Rate
100,2,December,05,2024,,7:00 am,SOFR Averages and Index Data
101,3,December,05,2024,,7:00 am,Secured Overnight Financing Rate Data
102,4,December,05,2024,,7:30 am,U.S. International Trade in Goods and Services
103,5,December,05,2024,,7:30 am,Unemployment Insurance Weekly Claims Report
104,6,December,05,2024,,7:30 am,"U.S. Trade in Goods by State, by NAICS-Based Product"
105,7,December,05,2024,,8:00 am,Federal Funds Data
106,8,December,05,2024,,8:00 am,Manufactured Housing Survey
107,9,December,05,2024,,8:00 am,Overnight Bank Funding Rate Data
108,10,December,05,2024,,9:00 am,Quarterly Census of Employment and Wages
109,11,December,05,2024,,9:00 am,GDPNow
110,12,December,05,2024,,9:00 am,Weekly Business Formation Statistics
111,13,December,05,2024,,9:00 am,St. Louis Fed Financial Stress Index
112,14,December,05,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
113,15,December,05,2024,,10:30 am,Weekly Economic Index (Lewis-Mertens-Stock)
114,16,December,05,2024,,11:00 am,Primary Mortgage Market Survey
115,17,December,05,2024,,12:00 pm,Commercial Paper
116,18,December,05,2024,,3:15 pm,H.15 Selected Interest Rates
117,19,December,05,2024,,3:30 pm,H.4.1 Factors Affecting Reserve Balances
118,20,December,05,2024,,3:30 pm,Interest Rate on Reserve Balances
119,21,December,05,2024,,7:00 pm,Coinbase Cryptocurrencies
120,22,December,05,2024,,Unspecified,Housing Inventory Core Metrics
121,23,December,05,2024,,Unspecified,Market Hotness Index
122,24,December,05,2024,,Unspecified,ICE BofA Indices
123,25,December,05,2024,,Unspecified,Interest Rate Spreads
124,26,December,05,2024,,Unspecified,Economic Policy Uncertainty
125,27,December,05,2024,,Unspecified,Recession Indicators Series
126,28,December,05,2024,,Unspecified,CBOE Market Statistics
127,29,December,05,2024,,Unspecified,Temporary Open Market Operations
128,30,December,05,2024,,Unspecified,Optimal Blue Mortgage Market Indices
129,31,December,05,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
130,32,December,05,2024,,Unspecified,FOMC Press Release
131,33,December,05,2024,,Unspecified,SONIA Interest Rate Benchmark
132,34,December,05,2024,,Unspecified,Dow Jones Averages
133,35,December,05,2024,,Unspecified,Key ECB Interest Rates
134,36,December,05,2024,,Unspecified,NASDAQ
135,37,December,05,2024,,Unspecified,Standard & Poors
136,38,December,05,2024,,Unspecified,Nikkei Indexes
137,1,December,06,2024,,1:00 am,Euro Short Term Rate
138,2,December,06,2024,,4:00 am,National Accounts - GDP (Eurostat)
139,3,December,06,2024,,7:00 am,SOFR Averages and Index Data
140,4,December,06,2024,,7:00 am,Secured Overnight Financing Rate Data
141,5,December,06,2024,,7:30 am,Employment Situation
142,6,December,06,2024,,7:30 am,Labor Force Status Flows from the Current Population Survey
143,7,December,06,2024,,8:00 am,Federal Funds Data
144,8,December,06,2024,,8:00 am,Overnight Bank Funding Rate Data
145,9,December,06,2024,,9:00 am,St. Louis Fed Economic News Index
146,10,December,06,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
147,11,December,06,2024,,12:00 pm,Commercial Paper
148,12,December,06,2024,,2:00 pm,G.19 Consumer Credit
149,13,December,06,2024,,2:00 pm,State Unemployment Insurance Weekly Claims Report
150,14,December,06,2024,,3:15 pm,H.15 Selected Interest Rates
151,15,December,06,2024,,3:15 pm,H.8 Assets and Liabilities of Commercial Banks in the United States
152,16,December,06,2024,,3:30 pm,Interest Rate on Reserve Balances
153,17,December,06,2024,,7:00 pm,Coinbase Cryptocurrencies
154,18,December,06,2024,,Unspecified,ICE BofA Indices
155,19,December,06,2024,,Unspecified,Interest Rate Spreads
156,20,December,06,2024,,Unspecified,Economic Policy Uncertainty
157,21,December,06,2024,,Unspecified,Recession Indicators Series
158,22,December,06,2024,,Unspecified,CBOE Market Statistics
159,23,December,06,2024,,Unspecified,Temporary Open Market Operations
160,24,December,06,2024,,Unspecified,Optimal Blue Mortgage Market Indices
161,25,December,06,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
162,26,December,06,2024,,Unspecified,FOMC Press Release
163,27,December,06,2024,,Unspecified,SONIA Interest Rate Benchmark
164,28,December,06,2024,,Unspecified,Dow Jones Averages
165,29,December,06,2024,,Unspecified,Key ECB Interest Rates
166,30,December,06,2024,,Unspecified,Sahm Rule Recession Indicator
167,31,December,06,2024,,Unspecified,NASDAQ
168,32,December,06,2024,,Unspecified,Standard & Poors
169,33,December,06,2024,,Unspecified,Nikkei Indexes
170,1,December,07,2024,,7:00 pm,Coinbase Cryptocurrencies
171,2,December,07,2024,,Unspecified,FOMC Press Release
0,1,December,08,2024,,5:50 pm,National Accounts of Japan
1,2,December,08,2024,,7:00 pm,Coinbase Cryptocurrencies
2,3,December,08,2024,,Unspecified,FOMC Press Release
3,1,December,09,2024,,1:00 am,Euro Short Term Rate
4,2,December,09,2024,,7:00 am,SOFR Averages and Index Data
5,3,December,09,2024,,7:00 am,Secured Overnight Financing Rate Data
6,4,December,09,2024,,8:00 am,Federal Funds Data
7,5,December,09,2024,,8:00 am,Overnight Bank Funding Rate Data
8,6,December,09,2024,,9:00 am,Monthly Wholesale Trade: Sales and Inventories
9,7,December,09,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
10,8,December,09,2024,,10:30 am,GDPNow
11,9,December,09,2024,,12:00 pm,Commercial Paper
12,10,December,09,2024,,3:15 pm,H.15 Selected Interest Rates
13,11,December,09,2024,,3:15 pm,H.10 Foreign Exchange Rates
14,12,December,09,2024,,3:15 pm,G.5 Foreign Exchange Rates
15,13,December,09,2024,,3:30 pm,Interest Rate on Reserve Balances
16,14,December,09,2024,,4:00 pm,Gasoline and Diesel Fuel Update
17,15,December,09,2024,,7:00 pm,Coinbase Cryptocurrencies
18,16,December,09,2024,,Unspecified,International Financial Statistics
19,17,December,09,2024,,Unspecified,ICE BofA Indices
20,18,December,09,2024,,Unspecified,Interest Rate Spreads
21,19,December,09,2024,,Unspecified,Economic Policy Uncertainty
22,20,December,09,2024,,Unspecified,Recession Indicators Series
23,21,December,09,2024,,Unspecified,CBOE Market Statistics
24,22,December,09,2024,,Unspecified,Temporary Open Market Operations
25,23,December,09,2024,,Unspecified,Optimal Blue Mortgage Market Indices
26,24,December,09,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
27,25,December,09,2024,,Unspecified,FOMC Press Release
28,26,December,09,2024,,Unspecified,SONIA Interest Rate Benchmark
29,27,December,09,2024,,Unspecified,Dow Jones Averages
30,28,December,09,2024,,Unspecified,Key ECB Interest Rates
31,29,December,09,2024,,Unspecified,NASDAQ
32,30,December,09,2024,,Unspecified,Standard & Poors
33,31,December,09,2024,,Unspecified,Nikkei Indexes
34,1,December,10,2024,,1:00 am,Euro Short Term Rate
35,2,December,10,2024,,7:00 am,SOFR Averages and Index Data
36,3,December,10,2024,,7:00 am,Secured Overnight Financing Rate Data
37,4,December,10,2024,,7:30 am,Productivity and Costs
38,5,December,10,2024,,8:00 am,Federal Funds Data
39,6,December,10,2024,,8:00 am,Overnight Bank Funding Rate Data
40,7,December,10,2024,,10:00 am,Kansas City Fed Labor Market Conditions Indicators
41,8,December,10,2024,,10:15 am,Moody's Daily Corporate Bond Yield Averages
42,9,December,10,2024,,12:00 pm,Commercial Paper
43,10,December,10,2024,,3:15 pm,H.15 Selected Interest Rates
44,11,December,10,2024,,3:30 pm,Interest Rate on Reserve Balances
45,12,December,10,2024,,7:00 pm,Coinbase Cryptocurrencies
46,13,December,10,2024,,Unspecified,ICE BofA Indices
47,14,December,10,2024,,Unspecified,Interest Rate Spreads
48,15,December,10,2024,,Unspecified,Economic Policy Uncertainty
49,16,December,10,2024,,Unspecified,Recession Indicators Series
50,17,December,10,2024,,Unspecified,CBOE Market Statistics
51,18,December,10,2024,,Unspecified,Temporary Open Market Operations
52,19,December,10,2024,,Unspecified,Optimal Blue Mortgage Market Indices
53,20,December,10,2024,,Unspecified,Quarterly Financial Report
54,21,December,10,2024,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
55,22,December,10,2024,,Unspecified,FOMC Press Release
56,23,December,10,2024,,Unspecified,SONIA Interest Rate Benchmark
57,24,December,10,2024,,Unspecified,Dow Jones Averages
58,25,December,10,2024,,Unspecified,Key ECB Interest Rates
59,26,December,10,2024,,Unspecified,NASDAQ
60,27,December,10,2024,,Unspecified,Weekly Financial Statements of the Eurosystem
61,28,December,10,2024,,Unspecified,Standard & Poors
62,29,December,10,2024,,Unspecified,Nikkei Indexes
63,1,December,11,2024,,1:00 am,Euro Short Term Rate
64,2,December,11,2024,,7:00 am,SOFR Averages and Index Data
65,3,December,11,2024,,7:00 am,Secured Overnight Financing Rate Data
66,4,December,11,2024,,7:30 am,Consumer Price Index
67,5,December,11,2024,,7:30 am,Average Price Data
68,6,December,11,2024,,7:30 am,Chicago Fed National Financial Conditions Index
69,7,December,11,2024,,7:30 am,Research Consumer Price Index
70,8,December,11,2024,,8:00 am,Federal Funds Data
71,9,December,11,2024,,8:00 am,Overnight Bank Funding Rate Data
72,10,December,11,2024,,9:00 am,Transportation Services Index and Seasonally-Adjusted Transportation Data
73,11,December,11,2024,,9:00 am,Business Formation Statistics
74,12,December,11,2024,,10:00 am,Sticky Price CPI
75,13,December,11,2024,,10:00 am,Current Median CPI
